"id" "Label" "mouseID" "treatmentID" "Exercise" "Weight" "metabolite" "area"
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 9951793
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 3361650
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 7816424
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5661270
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 15822109
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 9016705
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 3181191
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 9743678
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 10189572
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5135156
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 4162734
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 12563152
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 5279914
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5210606
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5147194
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 15115297
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 6054899
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5382964
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 2643291
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5533227
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 2769376
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5795290
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 17757998
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5472431
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 6289922
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5929285
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 82295136
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 12872586
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 7730654
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 6101041
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 5773764
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 7362594
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5633782
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5314456
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 5801456
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 6016232
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5317174
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5065952
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 6155428
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5597287
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5320552
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5389484
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 6803108
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5826409
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 5689786
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 11557688
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 6051311
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 10211038
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 4538752
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 34712416
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 3568080
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 6969456
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 12130227
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 22405996
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 6381142
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5884152
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 2881680
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 6028316
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 6407452
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 6127369
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 2949268
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "X2.Oxobutanoate" 5939568
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "X2.Oxobutanoate" 5605456
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 5962384
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 5956722
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "X2.Oxobutanoate" 6234182
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "X2.Oxobutanoate" 6298128
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" 16739998
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 6434970
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 18423792
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 18420442
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" 9523470
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" 10144942
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" 16944728
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 19319438
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" 7193706
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" 8516978
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" 8831450
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" 10659401
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 9172046
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 17649324
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Acetoacetate" 15858977
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 14260059
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" 8523257
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" 16067543
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" 16417768
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" 15380071
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" 13708696
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" 19622606
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 15811209
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" 14499400
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 14350338
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" 14106695
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" 8350948
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" 7083714
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" 13657525
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 14549456
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 13588260
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 8877957
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" 15290314
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" 13932381
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" 14057282
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" 15674594
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 15136425
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" 13462892
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" 11805963
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" 13842074
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 9396208
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 15100257
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "Acetoacetate" 13230333
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "Acetoacetate" 12741297
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 12206116
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" 13158259
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 13194568
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "Acetoacetate" 15417580
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "Acetoacetate" 14702687
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" 13112799
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 13436644
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "Acetoacetate" 13757359
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 13374620
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" 7963017
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "Acetoacetate" 13562565
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 17356432
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" 14430195
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" 17332342
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "Acetoacetate" 14845703
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "Acetoacetate" 15155420
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" 7312487
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "Acetoacetate" 13937147
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 13014056
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 14079218
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" 14268249
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "Acetoacetate" 13375107
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "Acetoacetate" 12855818
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" 7573012
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "Acetoacetate" 15894606
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "Acetoacetate" 13322991
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "Acetoacetate" 7699295
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" 15668129
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "Acetoacetate" 17282032
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" 13185519
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "Acetoacetate" 13559731
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 8308652
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "Acetoacetate" 10133550
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "Acetoacetate" 12269606
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 7755743
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "Acetoacetate" 9336897
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "Acetoacetate" 10433493
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "Acetoacetate" 11054200
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "Acetoacetate" 17529120
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "Acetoacetate" 11096416
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "Acetoacetate" 9832015
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 7536350
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 5738488
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 5838394
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 8198486
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 1358615
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 7073414
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 6096658
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 6501200
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8659664
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 10590094
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8072697
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 5895640
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 7067304
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 4548440
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 7233804
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 6255776
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 9926296
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 10714630
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8087898
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 6795486
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 6771322
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8364132
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 7972617
"160711-33" "tumor" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 5575582
"160711-34" "tumor" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 2452497
"160711-35" "plasmaD21" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6969290
"160711-36" "tumor" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6839494
"160711-37" "plasmaD21" "15-02-M13" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6168580
"160711-38" "plasmaD35" "15-02-M15" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 7164886
"160711-39" "plasmaD21" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 5178108
"160711-40" "plasmaD7" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 6816816
"160711-41" "plasmaD35" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6274339
"160711-42" "plasmaD35" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 10465776
"160711-43" "plasmaD21" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 6659159
"160711-44" "plasmaD7" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 4934819
"160711-45" "tumor" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 5250100
"160711-46" "tumor" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 5502169
"160711-47" "plasmaD35" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 7073422
"160711-48" "tumor" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 5677216
"160711-49" "plasmaD21" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 7320558
"160711-50" "tumor" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8518728
"160711-51" "plasmaD7" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 8983645
"160711-52" "plasmaD21" "15-02-M26" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 6794399
"160711-53" "plasmaD7" "15-02-M27" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 5918454
"160711-54" "plasmaD7" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8871768
"160711-55" "tumor" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 12056617
"160711-56" "plasmaD35" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 9438898
"160711-57" "plasmaD7" "15-02-M8" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 10789673
"160711-58" "plasmaD21" "15-02-M3" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 7918168
"160711-59" "plasmaD35" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 14607903
"160711-62" "plasmaD7" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 7542374
"160711-63" "plasmaD7" "15-02-M25" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8091126
"160711-64" "plasmaD35" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 7465366
"160711-65" "plasmaD7" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 10425987
"160711-66" "plasmaD35" "15-02-M16" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 8210872
"160711-67" "plasmaD21" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 8052114
"160711-68" "plasmaD21" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 7601276
"160711-69" "plasmaD35" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 11367716
"160711-70" "plasmaD35" "15-02-M18" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 7402878
"160711-71" "plasmaD7" "15-02-M10" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 8101052
"160711-72" "plasmaD21" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 10632164
"160711-73" "plasmaD21" "15-02-M7" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 8051279
"160711-74" "plasmaD21" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 8069954
"160711-75" "plasmaD35" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 10239470
"160711-76" "plasmaD7" "15-02-M19" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 10518428
"160711-77" "tumor" "15-02-M11" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6358070
"160711-78" "plasmaD7" "15-02-M12" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 10362444
"160711-79" "tumor" "15-02-M20" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 8124508
"160711-80" "tumor" "15-02-M4" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 6721424
"160711-81" "tumor" "15-02-M22" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 5529465
"160711-82" "tumor" "15-02-M5" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 8005594
"160711-83" "tumor" "15-02-M13" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 4645593
"160711-84" "plasmaD21" "15-02-M15" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 3484074
"160711-85" "plasmaD35" "15-02-M19" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 6771349
"160711-86" "plasmaD21" "15-02-M24" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 7437522
"160711-87" "plasmaD35" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 7506856
"160711-88" "tumor" "15-02-M19" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 11097351
"160711-89" "plasmaD7" "15-02-M21" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 3963327
"160711-90" "tumor" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 9708559
"160711-91" "plasmaD7" "15-02-M20" "EX_AL" "EX" "AL" "X3.Hydroxybutyric.acid" 5958026
"160711-92" "plasmaD35" "15-02-M13" "SED_ER" "SED" "ER" "X3.Hydroxybutyric.acid" 6425614
"160711-93" "plasmaD7" "15-02-M6" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 4871724
"160711-94" "plasmaD21" "15-02-M1" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 5581995
"160711-95" "plasmaD21" "15-02-M2" "SED_AL" "SED" "AL" "X3.Hydroxybutyric.acid" 7819268
"160711-96" "plasmaD21" "15-02-M23" "EX_ER" "EX" "ER" "X3.Hydroxybutyric.acid" 3601226
"160711-10" "plasmaD35" "15-02-M22" "EX_ER" "EX" "ER" "Serine" 69705168
"160711-101" "tumor" "15-02-M18" "EX_AL" "EX" "AL" "Serine" 28879248
"160711-102" "plasmaD7" "15-02-M1" "SED_AL" "SED" "AL" "Serine" 14933683
"160711-11" "plasmaD35" "15-02-M10" "SED_ER" "SED" "ER" "Serine" 54817068
"160711-12" "plasmaD35" "15-02-M11" "SED_ER" "SED" "ER" "Serine" 59991468
"160711-13" "plasmaD35" "15-02-M20" "EX_AL" "EX" "AL" "Serine" 45277068
"160711-14" "plasmaD35" "15-02-M3" "SED_AL" "SED" "AL" "Serine" 41869280
"160711-15" "plasmaD7" "15-02-M2" "SED_AL" "SED" "AL" "Serine" 20033094
"160711-16" "plasmaD35" "15-02-M24" "EX_ER" "EX" "ER" "Serine" 32643666
"160711-17" "tumor" "15-02-M16" "EX_AL" "EX" "AL" "Serine" 64011156
"160711-18" "plasmaD7" "15-02-M26" "EX_ER" "EX" "ER" "Serine" 64434548
"160711-19" "plasmaD21" "15-02-M12" "SED_ER" "SED" "ER" "Serine" 79253168
"160711-20" "tumor" "15-02-M23" "EX_ER" "EX" "ER" "Serine" 65270288
"160711-21" "plasmaD35" "15-02-M21" "EX_ER" "EX" "ER" "Serine" 46071308
"160711-22" "plasmaD35" "15-02-M27" "EX_ER" "EX" "ER" "Serine" 47854056
"160711-23" "plasmaD21" "15-02-M18" "EX_AL" "EX" "AL" "Serine" 39993528
"160711-24" "plasmaD7" "15-02-M24" "EX_ER" "EX" "ER" "Serine" 26267186
"160711-25" "plasmaD7" "15-02-M15" "EX_AL" "EX" "AL" "Serine" 72841368
"160711-26" "tumor" "15-02-M26" "EX_ER" "EX" "ER" "Serine" 64771356
"160711-27" "plasmaD35" "15-02-M26" "EX_ER" "EX" "ER" "Serine" 78682304
"160711-28" "plasmaD35" "15-02-M5" "SED_AL" "SED" "AL" "Serine" 66448308
"160711-29" "plasmaD7" "15-02-M22" "EX_ER" "EX" "ER" "Serine" 6322924
"160711-32" "tumor" "15-02-M10" "SED_ER" "SED" "ER" "Serine" 85278968
